from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E2131,2022-05-15 21:30:00,2022-05-16 00:15:00,165,0,111.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Boeing 737,SG,[SpiceJet],SG537,2022-05-15 20:00:00,2022-05-15 22:30:00,150,0,114.00,USD,249000,183000,35%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,G8,[GO FIRST],G8119,2022-05-15 20:30:00,2022-05-15 23:20:00,170,0,115.00,USD,170000,183000,-7%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK815,2022-05-15 08:05:00,2022-05-15 10:50:00,165,0,115.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK807,2022-05-15 20:40:00,2022-05-15 23:20:00,160,0,115.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI504,2022-05-15 21:15:00,2022-05-16 00:05:00,170,0,116.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E308,2022-05-15 08:20:00,2022-05-15 11:00:00,160,0,117.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK801,2022-05-15 09:05:00,2022-05-15 11:50:00,165,0,121.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK803,2022-05-15 11:45:00,2022-05-15 14:40:00,175,0,121.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK809,2022-05-15 19:50:00,2022-05-15 22:40:00,170,0,121.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2015,2022-05-15 18:30:00,2022-05-15 21:15:00,165,0,128.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,UK,[Vistara],UK817,2022-05-15 16:05:00,2022-05-15 18:50:00,165,0,129.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK813,2022-05-15 17:35:00,2022-05-15 20:25:00,170,0,129.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI506,2022-05-15 09:45:00,2022-05-15 12:30:00,165,0,133.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E2487,2022-05-15 17:25:00,2022-05-15 19:55:00,150,0,139.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,UK,[Vistara],UK819,2022-05-15 14:15:00,2022-05-15 17:05:00,170,0,141.00,USD,210000,183000,14%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E6827,2022-05-15 09:15:00,2022-05-15 11:55:00,160,0,145.00,USD,181000,183000,-1%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E781,2022-05-15 15:20:00,2022-05-15 18:15:00,175,0,145.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E5186,2022-05-15 13:00:00,2022-05-15 15:35:00,155,0,159.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2188,2022-05-15 11:30:00,2022-05-15 14:15:00,165,0,163.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI502,2022-05-15 13:30:00,2022-05-15 16:15:00,165,0,196.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2532,2022-05-15 20:10:00,2022-05-15 23:00:00,170,0,226.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI807,2022-05-15 17:15:00,2022-05-15 20:15:00,180,0,237.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 737,SG,[SpiceJet],SG740,2022-05-15 21:10:00,2022-05-16 02:45:00,245,0,112.00,USD,410000,317000,29%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,G8,[GO FIRST],G837,2022-05-15 07:00:00,2022-05-15 13:05:00,275,0,115.00,USD,292000,317000,-7%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 777,TG,[THAI],TG332,2022-05-15 03:20:00,2022-05-15 09:15:00,265,0,118.00,USD,339000,317000,6%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,UK,[Vistara],UK121,2022-05-15 08:25:00,2022-05-15 14:15:00,260,0,137.00,USD,313000,317000,-1%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,6E,[IndiGo],6E85,2022-05-15 05:30:00,2022-05-15 11:20:00,260,0,161.00,USD,283000,317000,-10%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 777,TG,[THAI],TG316,2022-05-15 23:30:00,2022-05-16 05:25:00,265,0,185.00,USD,363000,317000,14%,2022-04-29 17:52:59
DEL,India,BLR,India,Boeing 737,SG,[SpiceJet],SG191,2022-05-30 06:05:00,2022-05-30 08:55:00,170,0,64.00,USD,249000,183000,35%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,I5,[AirAsia (India)],I51529,2022-05-30 09:35:00,2022-05-30 12:25:00,170,0,66.00,USD,181000,183000,-1%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E2487,2022-05-30 17:25:00,2022-05-30 19:55:00,150,0,67.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,UK,[Vistara],UK817,2022-05-30 16:05:00,2022-05-30 18:50:00,165,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I5740,2022-05-30 08:10:00,2022-05-30 10:40:00,150,0,66.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I5747,2022-05-30 18:45:00,2022-05-30 21:40:00,175,0,66.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I5721,2022-05-30 21:00:00,2022-05-30 23:50:00,170,0,66.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I51732,2022-05-30 21:40:00,2022-05-31 00:30:00,170,0,66.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK811,2022-05-30 06:15:00,2022-05-30 09:00:00,165,0,67.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK809,2022-05-30 19:50:00,2022-05-30 22:40:00,170,0,67.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK807,2022-05-30 20:40:00,2022-05-30 23:20:00,160,0,67.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E5036,2022-05-30 02:25:00,2022-05-30 05:15:00,170,0,67.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E2048,2022-05-30 03:50:00,2022-05-30 06:40:00,170,0,67.00,USD,181000,183000,-1%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E6612,2022-05-30 05:50:00,2022-05-30 08:35:00,165,0,67.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E5009,2022-05-30 06:55:00,2022-05-30 09:50:00,175,0,67.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E308,2022-05-30 08:20:00,2022-05-30 11:00:00,160,0,67.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E6827,2022-05-30 09:15:00,2022-05-30 11:55:00,160,0,67.00,USD,181000,183000,-1%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2188,2022-05-30 11:30:00,2022-05-30 14:15:00,165,0,67.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E781,2022-05-30 15:20:00,2022-05-30 18:15:00,175,0,67.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2015,2022-05-30 18:30:00,2022-05-30 21:15:00,165,0,67.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2532,2022-05-30 20:10:00,2022-05-30 23:00:00,170,0,67.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E2131,2022-05-30 21:30:00,2022-05-31 00:15:00,165,0,67.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E6565,2022-05-30 22:55:00,2022-05-31 01:45:00,170,0,67.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK815,2022-05-30 08:05:00,2022-05-30 10:50:00,165,0,68.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK813,2022-05-30 17:35:00,2022-05-30 20:25:00,170,0,68.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E5186,2022-05-30 13:00:00,2022-05-30 15:35:00,155,0,68.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK801,2022-05-30 09:05:00,2022-05-30 11:50:00,165,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,G8,[GO FIRST],G8113,2022-05-30 05:50:00,2022-05-30 08:35:00,165,0,71.00,USD,170000,183000,-7%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,G8,[GO FIRST],G8119,2022-05-30 20:30:00,2022-05-30 23:20:00,170,0,71.00,USD,170000,183000,-7%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI803,2022-05-30 06:10:00,2022-05-30 08:55:00,165,0,75.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Boeing 737,SG,[SpiceJet],SG537,2022-05-30 20:00:00,2022-05-30 22:30:00,150,0,75.00,USD,249000,183000,35%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,UK,[Vistara],UK819,2022-05-30 14:15:00,2022-05-30 17:05:00,170,0,85.00,USD,210000,183000,14%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI506,2022-05-30 09:45:00,2022-05-30 12:30:00,165,0,96.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,,G8,[GO FIRST],G8286,2022-05-30 10:40:00,2022-05-30 15:05:00,265,0,99.00,USD,,183000,None%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI502,2022-05-30 13:30:00,2022-05-30 16:15:00,165,0,109.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI504,2022-05-30 21:15:00,2022-05-31 00:05:00,170,0,111.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,G8,[GO FIRST],G837,2022-05-30 07:00:00,2022-05-30 13:05:00,275,0,115.00,USD,292000,317000,-7%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 787,AI,[Air India],AI332,2022-05-30 05:50:00,2022-05-30 11:25:00,245,0,116.00,USD,322000,317000,1%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 777,TG,[THAI],TG332,2022-05-30 03:20:00,2022-05-30 09:15:00,265,0,118.00,USD,339000,317000,6%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 737,SG,[SpiceJet],SG740,2022-05-30 21:10:00,2022-05-31 02:45:00,245,0,111.00,USD,410000,317000,29%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,UK,[Vistara],UK121,2022-05-30 08:25:00,2022-05-30 14:15:00,260,0,114.00,USD,313000,317000,-1%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 777,TG,[THAI],TG316,2022-05-30 23:30:00,2022-05-31 05:25:00,265,0,118.00,USD,363000,317000,14%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,6E,[IndiGo],6E85,2022-05-30 05:30:00,2022-05-30 11:20:00,260,0,151.00,USD,283000,317000,-10%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,G8,[GO FIRST],G837,2022-07-29 07:00:00,2022-07-29 13:05:00,275,0,97.00,USD,292000,317000,-7%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 737,SG,[SpiceJet],SG740,2022-07-29 21:10:00,2022-07-30 02:45:00,245,0,113.00,USD,410000,317000,29%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,UK,[Vistara],UK121,2022-07-29 08:25:00,2022-07-29 14:15:00,260,0,117.00,USD,313000,317000,-1%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 777,TG,[THAI],TG332,2022-07-29 03:20:00,2022-07-29 09:15:00,265,0,118.00,USD,339000,317000,6%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 777,TG,[THAI],TG316,2022-07-29 23:30:00,2022-07-30 05:25:00,265,0,118.00,USD,363000,317000,14%,2022-04-29 17:52:59
DEL,India,BLR,India,Boeing 737,SG,[SpiceJet],SG537,2022-07-29 20:00:00,2022-07-29 22:30:00,150,0,67.00,USD,249000,183000,35%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I5740,2022-07-29 08:10:00,2022-07-29 10:40:00,150,0,67.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E5186,2022-07-29 13:00:00,2022-07-29 15:35:00,155,0,68.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK817,2022-07-29 16:05:00,2022-07-29 18:50:00,165,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Boeing 737,SG,[SpiceJet],SG191,2022-07-29 06:05:00,2022-07-29 08:55:00,170,0,67.00,USD,249000,183000,35%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,G8,[GO FIRST],G8113,2022-07-29 05:50:00,2022-07-29 08:35:00,165,0,67.00,USD,170000,183000,-7%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,G8,[GO FIRST],G8119,2022-07-29 20:30:00,2022-07-29 23:25:00,175,0,67.00,USD,170000,183000,-7%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,I5,[AirAsia (India)],I51529,2022-07-29 09:35:00,2022-07-29 12:25:00,170,0,67.00,USD,181000,183000,-1%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I5747,2022-07-29 18:45:00,2022-07-29 21:40:00,175,0,67.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I5721,2022-07-29 21:00:00,2022-07-29 23:50:00,170,0,67.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I51732,2022-07-29 21:40:00,2022-07-30 00:30:00,170,0,67.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,6E,[IndiGo],6E85,2022-07-29 05:35:00,2022-07-29 11:20:00,255,0,151.00,USD,283000,317000,-10%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E5036,2022-07-29 02:25:00,2022-07-29 05:15:00,170,0,68.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2048,2022-07-29 03:50:00,2022-07-29 06:40:00,170,0,68.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E6612,2022-07-29 05:50:00,2022-07-29 08:35:00,165,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E5009,2022-07-29 06:55:00,2022-07-29 09:50:00,175,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E308,2022-07-29 08:20:00,2022-07-29 11:00:00,160,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E6827,2022-07-29 09:15:00,2022-07-29 11:55:00,160,0,68.00,USD,181000,183000,-1%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2188,2022-07-29 11:30:00,2022-07-29 14:15:00,165,0,68.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E781,2022-07-29 15:20:00,2022-07-29 18:15:00,175,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E2487,2022-07-29 17:25:00,2022-07-29 19:55:00,150,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2015,2022-07-29 18:30:00,2022-07-29 21:15:00,165,0,68.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2532,2022-07-29 20:10:00,2022-07-29 23:00:00,170,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E2131,2022-07-29 21:30:00,2022-07-30 00:15:00,165,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E6565,2022-07-29 22:55:00,2022-07-30 01:45:00,170,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI803,2022-07-29 06:10:00,2022-07-29 08:55:00,165,0,70.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK811,2022-07-29 06:15:00,2022-07-29 09:00:00,165,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK815,2022-07-29 08:05:00,2022-07-29 10:50:00,165,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK801,2022-07-29 09:05:00,2022-07-29 11:50:00,165,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,UK,[Vistara],UK819,2022-07-29 14:15:00,2022-07-29 17:05:00,170,0,70.00,USD,210000,183000,14%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK813,2022-07-29 17:35:00,2022-07-29 20:25:00,170,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK809,2022-07-29 19:50:00,2022-07-29 22:40:00,170,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK807,2022-07-29 20:40:00,2022-07-29 23:20:00,160,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI504,2022-07-29 21:15:00,2022-07-30 00:05:00,170,0,70.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI506,2022-07-29 09:45:00,2022-07-29 12:30:00,165,0,77.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI502,2022-07-29 13:30:00,2022-07-29 16:15:00,165,0,77.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI807,2022-07-29 17:15:00,2022-07-29 20:15:00,180,0,89.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,G8,[GO FIRST],G837,2022-08-28 07:00:00,2022-08-28 13:05:00,275,0,97.00,USD,292000,317000,-7%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 737,SG,[SpiceJet],SG740,2022-08-28 21:10:00,2022-08-29 02:45:00,245,0,113.00,USD,410000,317000,29%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 777,TG,[THAI],TG332,2022-08-28 03:20:00,2022-08-28 09:15:00,265,0,118.00,USD,339000,317000,6%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Boeing 777,TG,[THAI],TG316,2022-08-28 23:30:00,2022-08-29 05:25:00,265,0,118.00,USD,363000,317000,14%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,UK,[Vistara],UK121,2022-08-28 08:25:00,2022-08-28 14:15:00,260,0,146.00,USD,313000,317000,-1%,2022-04-29 17:52:59
DEL,India,BKK,Thailand,Airbus A320,6E,[IndiGo],6E85,2022-08-28 05:35:00,2022-08-28 11:20:00,255,0,151.00,USD,283000,317000,-10%,2022-04-29 17:52:59
DEL,India,BLR,India,Boeing 737,SG,[SpiceJet],SG537,2022-08-28 20:00:00,2022-08-28 22:30:00,150,0,65.00,USD,249000,183000,35%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,I5,[AirAsia (India)],I51529,2022-08-28 09:35:00,2022-08-28 12:25:00,170,0,67.00,USD,181000,183000,-1%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK817,2022-08-28 16:05:00,2022-08-28 18:50:00,165,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E2487,2022-08-28 17:25:00,2022-08-28 19:55:00,150,0,71.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Boeing 737,SG,[SpiceJet],SG191,2022-08-28 06:05:00,2022-08-28 08:55:00,170,0,65.00,USD,249000,183000,35%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,G8,[GO FIRST],G8113,2022-08-28 05:50:00,2022-08-28 08:35:00,165,0,67.00,USD,170000,183000,-7%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,G8,[GO FIRST],G8119,2022-08-28 20:30:00,2022-08-28 23:25:00,175,0,67.00,USD,170000,183000,-7%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I5740,2022-08-28 08:10:00,2022-08-28 10:40:00,150,0,67.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I5747,2022-08-28 18:45:00,2022-08-28 21:40:00,175,0,67.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I5721,2022-08-28 21:00:00,2022-08-28 23:50:00,170,0,67.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320neo,I5,[AirAsia (India)],I51732,2022-08-28 21:40:00,2022-08-29 00:30:00,170,0,67.00,USD,145000,183000,-20%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2048,2022-08-28 03:50:00,2022-08-28 06:40:00,170,0,68.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E6612,2022-08-28 05:50:00,2022-08-28 08:35:00,165,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E5009,2022-08-28 06:55:00,2022-08-28 09:50:00,175,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E308,2022-08-28 08:20:00,2022-08-28 11:00:00,160,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E6827,2022-08-28 09:15:00,2022-08-28 11:55:00,160,0,68.00,USD,181000,183000,-1%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2188,2022-08-28 11:30:00,2022-08-28 14:15:00,165,0,68.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E781,2022-08-28 15:20:00,2022-08-28 18:15:00,175,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E2015,2022-08-28 18:30:00,2022-08-28 21:15:00,165,0,68.00,USD,183000,183000,0%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,6E,[IndiGo],6E2131,2022-08-28 21:30:00,2022-08-29 00:15:00,165,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,6E,[IndiGo],6E6565,2022-08-28 22:55:00,2022-08-29 01:45:00,170,0,68.00,USD,175000,183000,-4%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321 (Sharklets),AI,[Air India],AI803,2022-08-28 06:10:00,2022-08-28 08:55:00,165,0,70.00,USD,237000,183000,29%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK815,2022-08-28 08:05:00,2022-08-28 10:50:00,165,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK801,2022-08-28 09:05:00,2022-08-28 11:50:00,165,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A321,UK,[Vistara],UK819,2022-08-28 14:15:00,2022-08-28 17:05:00,170,0,70.00,USD,210000,183000,14%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK813,2022-08-28 17:35:00,2022-08-28 20:25:00,170,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK809,2022-08-28 19:50:00,2022-08-28 22:40:00,170,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
DEL,India,BLR,India,Airbus A320,UK,[Vistara],UK807,2022-08-28 20:40:00,2022-08-28 23:20:00,160,0,70.00,USD,194000,183000,5%,2022-04-29 17:52:59
