from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_day,departure_month,departure_year,departure_time,arrival_day,arrival_month,arrival_year,arrival_time,duration,price,co2_emissions,avg_co2_emission_for_this_route,co2_percentage
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM276,30,5,2022,00:48:00,30,5,2022,06:36:00,408,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM475,30,5,2022,02:44:00,30,5,2022,08:30:00,406,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM396,30,5,2022,04:25:00,30,5,2022,10:14:00,409,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM112,30,5,2022,04:45:00,30,5,2022,10:34:00,409,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737MAX 9 Passenger,CM,copa,CM498,30,5,2022,11:45:00,30,5,2022,17:34:00,409,738.00,458000,536000,-14%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM118,29,7,2022,00:44:00,29,7,2022,06:32:00,408,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM276,29,7,2022,00:52:00,29,7,2022,06:40:00,408,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM475,29,7,2022,02:44:00,29,7,2022,08:30:00,406,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM396,29,7,2022,04:40:00,29,7,2022,10:34:00,414,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM112,29,7,2022,04:52:00,29,7,2022,10:46:00,414,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737MAX 9 Passenger,CM,copa,CM498,29,7,2022,11:40:00,29,7,2022,17:34:00,414,738.00,443000,536000,-17%
SCL,Chile,PTY,Panama,Boeing 737MAX 9 Passenger,CM,copa,CM498,28,8,2022,11:40:00,28,8,2022,17:34:00,414,738.00,458000,536000,-14%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM118,28,8,2022,00:44:00,28,8,2022,06:32:00,408,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM276,28,8,2022,00:52:00,28,8,2022,06:40:00,408,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM475,28,8,2022,02:44:00,28,8,2022,08:30:00,406,738.00,536000,536000,0%
SCL,Chile,PTY,Panama,Boeing 737,CM,copa,CM112,28,8,2022,04:52:00,28,8,2022,10:46:00,414,738.00,536000,536000,0%
SCL,Chile,BOG,Columbia,Airbus A320,H2,sky airline,H2700,1,5,2022,09:00:00,1,5,2022,14:05:00,365,234.00,401000,434000,-7%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA572,1,5,2022,00:30:00,1,5,2022,05:35:00,365,1020.00,434000,434000,0%
SCL,Chile,BOG,Columbia,Airbus A319,AV,avianca,AV240,1,5,2022,00:35:00,1,5,2022,05:50:00,375,1130.00,535000,434000,23%
SCL,Chile,BOG,Columbia,Airbus A319,AV,avianca,AV116,1,5,2022,15:05:00,1,5,2022,20:20:00,375,1130.00,535000,434000,23%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV98,1,5,2022,06:00:00,1,5,2022,11:15:00,375,1160.00,703000,434000,62%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV240,3,5,2022,00:35:00,3,5,2022,05:50:00,375,488.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV98,3,5,2022,06:00:00,3,5,2022,11:15:00,375,488.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV116,3,5,2022,15:05:00,3,5,2022,20:20:00,375,488.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA572,3,5,2022,00:30:00,3,5,2022,05:35:00,365,826.00,434000,434000,0%
SCL,Chile,BOG,Columbia,Airbus A320,JA,jetsmart,JA640,7,5,2022,05:00:00,7,5,2022,10:04:00,364,212.00,401000,434000,-7%
SCL,Chile,BOG,Columbia,Airbus A320,H2,sky airline,H2700,7,5,2022,09:00:00,7,5,2022,14:05:00,365,234.00,401000,434000,-7%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV240,7,5,2022,00:35:00,7,5,2022,05:50:00,375,553.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA578,7,5,2022,00:30:00,7,5,2022,05:35:00,365,558.00,434000,434000,0%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV98,7,5,2022,06:00:00,7,5,2022,11:15:00,375,747.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Airbus A319,AV,avianca,AV116,7,5,2022,15:05:00,7,5,2022,20:20:00,375,841.00,535000,434000,23%
SCL,Chile,MAD,Spain,Airbus A330,IB,iberia,IB6830,1,5,2022,10:50:00,2,5,2022,06:00:00,790,2484.00,1230000,1111000,10%
SCL,Chile,MAD,Spain,Boeing 787,LA,latam,LA706,1,5,2022,23:30:00,2,5,2022,18:10:00,760,6324.00,3929000,1111000,253%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV240,15,5,2022,00:35:00,15,5,2022,05:50:00,375,214.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV98,15,5,2022,06:00:00,15,5,2022,11:15:00,375,214.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV116,15,5,2022,15:05:00,15,5,2022,20:20:00,375,234.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA576,15,5,2022,15:00:00,15,5,2022,20:05:00,365,261.00,434000,434000,0%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA572,15,5,2022,00:30:00,15,5,2022,05:35:00,365,389.00,434000,434000,0%
SCL,Chile,MAD,Spain,Boeing 787,LA,latam,LA706,3,5,2022,23:30:00,4,5,2022,18:10:00,760,1475.00,1075000,1111000,-3%
SCL,Chile,MAD,Spain,Airbus A350,IB,iberia,IB6830,3,5,2022,11:20:00,4,5,2022,06:00:00,760,2484.00,872000,1111000,-21%
SCL,Chile,BOG,Columbia,Airbus A320,H2,sky airline,H2700,30,5,2022,08:35:00,30,5,2022,13:40:00,365,150.00,401000,434000,-7%
SCL,Chile,BOG,Columbia,Airbus A320,JA,jetsmart,JA640,30,5,2022,05:00:00,30,5,2022,10:04:00,364,167.00,401000,434000,-7%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV116,30,5,2022,15:05:00,30,5,2022,20:20:00,375,214.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Airbus A320neo,AV,avianca,AV240,30,5,2022,00:35:00,30,5,2022,05:50:00,375,214.00,333000,434000,-23%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV98,30,5,2022,06:00:00,30,5,2022,11:15:00,375,214.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA578,30,5,2022,00:30:00,30,5,2022,05:35:00,365,214.00,434000,434000,0%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA576,30,5,2022,15:00:00,30,5,2022,20:05:00,365,214.00,434000,434000,0%
SCL,Chile,MAD,Spain,Airbus A350,IB,iberia,IB6830,7,5,2022,11:20:00,8,5,2022,06:00:00,760,2484.00,872000,1111000,-21%
SCL,Chile,MAD,Spain,Boeing 787,LA,latam,LA706,7,5,2022,23:30:00,8,5,2022,18:10:00,760,6324.00,4301000,1111000,287%
SCL,Chile,BOG,Columbia,Airbus A320,JA,jetsmart,JA640,29,7,2022,05:01:00,29,7,2022,10:05:00,364,138.00,401000,434000,-7%
SCL,Chile,BOG,Columbia,Airbus A320,H2,sky airline,H2700,29,7,2022,08:35:00,29,7,2022,13:40:00,365,149.00,401000,434000,-7%
SCL,Chile,BOG,Columbia,Airbus A319,AV,avianca,AV116,29,7,2022,15:05:00,29,7,2022,20:20:00,375,214.00,535000,434000,23%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA578,29,7,2022,00:30:00,29,7,2022,05:35:00,365,214.00,434000,434000,0%
SCL,Chile,BOG,Columbia,Airbus A330,AV,avianca,AV98,29,7,2022,06:05:00,29,7,2022,11:15:00,370,214.00,490000,434000,13%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA576,29,7,2022,08:40:00,29,7,2022,13:45:00,365,214.00,434000,434000,0%
SCL,Chile,BOG,Columbia,Airbus A319,AV,avianca,AV240,29,7,2022,00:35:00,29,7,2022,05:50:00,375,309.00,535000,434000,23%
SCL,Chile,MAD,Spain,Airbus A330,IB,iberia,IB6830,15,5,2022,10:50:00,16,5,2022,06:00:00,790,2484.00,1230000,1111000,10%
SCL,Chile,BOG,Columbia,Airbus A320,JA,jetsmart,JA640,28,8,2022,06:31:00,28,8,2022,11:35:00,364,139.00,401000,434000,-7%
SCL,Chile,BOG,Columbia,Airbus A320,H2,sky airline,H2700,28,8,2022,09:00:00,28,8,2022,14:05:00,365,149.00,401000,434000,-7%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA576,28,8,2022,15:00:00,28,8,2022,20:05:00,365,214.00,396000,434000,-8%
SCL,Chile,BOG,Columbia,Airbus A320,AV,avianca,AV116,28,8,2022,15:05:00,28,8,2022,20:20:00,375,214.00,469000,434000,8%
SCL,Chile,BOG,Columbia,Airbus A319,AV,avianca,AV240,28,8,2022,00:35:00,28,8,2022,05:50:00,375,214.00,535000,434000,23%
SCL,Chile,BOG,Columbia,Airbus A330,AV,avianca,AV98,28,8,2022,06:05:00,28,8,2022,11:15:00,370,214.00,490000,434000,13%
SCL,Chile,BOG,Columbia,Boeing 787,LA,latam,LA572,28,8,2022,07:55:00,28,8,2022,13:00:00,365,214.00,434000,434000,0%
SCL,Chile,MAD,Spain,Boeing 787,LA,latam,LA706,30,5,2022,23:30:00,31,5,2022,18:10:00,760,1475.00,982000,1111000,-11%
SCL,Chile,MAD,Spain,Airbus A350,IB,iberia,IB6830,30,5,2022,11:20:00,31,5,2022,06:00:00,760,2484.00,872000,1111000,-21%
SCL,Chile,MAD,Spain,Airbus A350,IB,iberia,IB6830,29,7,2022,11:20:00,30,7,2022,06:00:00,760,946.00,872000,1111000,-21%
SCL,Chile,MAD,Spain,Boeing 787,LA,latam,LA706,29,7,2022,23:30:00,30,7,2022,18:10:00,760,1086.00,982000,1111000,-11%
SCL,Chile,MAD,Spain,Airbus A330,IB,iberia,IB6830,28,8,2022,11:50:00,29,8,2022,06:00:00,730,712.00,1230000,1111000,10%
SCL,Chile,MAD,Spain,Boeing 787,LA,latam,LA706,28,8,2022,23:30:00,29,8,2022,18:10:00,760,731.00,1075000,1111000,-3%
SCL,Chile,LAX,United States,Boeing 787,LA,latam,LA602,1,5,2022,23:45:00,2,5,2022,08:15:00,690,550.00,899000,998000,-9%
SCL,Chile,LAX,United States,Boeing 787,LA,latam,LA602,3,5,2022,23:45:00,4,5,2022,08:15:00,690,644.00,899000,998000,-9%
SCL,Chile,LAX,United States,Boeing 787,LA,latam,LA602,15,5,2022,23:45:00,16,5,2022,08:15:00,690,550.00,899000,998000,-9%
SCL,Chile,MEX,Mexico,Boeing 787,LA,latam,LA622,1,5,2022,22:40:00,2,5,2022,06:25:00,525,1710.00,659000,820000,-19%
SCL,Chile,MEX,Mexico,Boeing 787,AM,aeromexico,AM11,1,5,2022,21:25:00,2,5,2022,05:00:00,515,2937.00,626000,820000,-23%
SCL,Chile,LAX,United States,Boeing 787,LA,latam,LA602,29,7,2022,23:45:00,30,7,2022,08:15:00,690,1893.00,899000,998000,-9%
SCL,Chile,MEX,Mexico,Boeing 787,AM,aeromexico,AM11,3,5,2022,21:25:00,4,5,2022,05:00:00,515,2937.00,626000,820000,-23%
SCL,Chile,LAX,United States,Boeing 787,LA,latam,LA602,28,8,2022,23:45:00,29,8,2022,08:15:00,690,1893.00,899000,998000,-9%
SCL,Chile,MEX,Mexico,Boeing 787,LA,latam,LA622,7,5,2022,22:40:00,8,5,2022,06:25:00,525,1710.00,659000,820000,-19%
SCL,Chile,MEX,Mexico,Boeing 787,AM,aeromexico,AM11,7,5,2022,21:25:00,8,5,2022,05:00:00,515,2937.00,626000,820000,-23%
SCL,Chile,MEX,Mexico,Boeing 787,LA,latam,LA622,15,5,2022,22:40:00,16,5,2022,06:25:00,525,1710.00,659000,820000,-19%
SCL,Chile,MEX,Mexico,Boeing 787,AM,aeromexico,AM11,15,5,2022,21:25:00,16,5,2022,05:00:00,515,2937.00,626000,820000,-23%
SCL,Chile,MEX,Mexico,Boeing 787,LA,latam,LA622,30,5,2022,22:40:00,31,5,2022,06:25:00,525,1710.00,659000,820000,-19%
SCL,Chile,MEX,Mexico,Boeing 787,AM,aeromexico,AM11,30,5,2022,21:25:00,31,5,2022,05:00:00,515,2937.00,626000,820000,-23%
SCL,Chile,MEX,Mexico,Boeing 787,LA,latam,LA622,29,7,2022,22:40:00,30,7,2022,06:25:00,525,1710.00,659000,820000,-19%
SCL,Chile,MEX,Mexico,Boeing 787,AM,aeromexico,AM11,29,7,2022,21:25:00,30,7,2022,05:05:00,520,2937.00,626000,820000,-23%
SCL,Chile,MEX,Mexico,Boeing 787,LA,latam,LA622,28,8,2022,22:40:00,29,8,2022,06:25:00,525,1710.00,659000,820000,-19%
SCL,Chile,MEX,Mexico,Boeing 787,AM,aeromexico,AM11,28,8,2022,21:25:00,29,8,2022,05:05:00,520,2937.00,626000,820000,-23%
SCL,Chile,IAH,United States,Boeing 767,UA,united,UA846,1,5,2022,20:30:00,2,5,2022,05:10:00,580,2017.00,822000,887000,-7%
SCL,Chile,IAH,United States,Boeing 767,UA,united,UA846,3,5,2022,20:30:00,4,5,2022,05:10:00,580,1992.00,822000,887000,-7%
SCL,Chile,IAH,United States,Boeing 767,UA,united,UA846,7,5,2022,20:30:00,8,5,2022,05:10:00,580,2017.00,822000,887000,-7%
SCL,Chile,IAH,United States,Boeing 767,UA,united,UA846,15,5,2022,20:30:00,16,5,2022,05:10:00,580,2017.00,822000,887000,-7%
SCL,Chile,IAH,United States,Boeing 767,UA,united,UA846,30,5,2022,20:30:00,31,5,2022,05:10:00,580,1992.00,822000,887000,-7%
SCL,Chile,IAH,United States,Boeing 767,UA,united,UA846,29,7,2022,20:30:00,30,7,2022,05:10:00,580,2017.00,822000,887000,-7%
SCL,Chile,IAH,United States,Boeing 767,UA,united,UA846,28,8,2022,20:30:00,29,8,2022,05:10:00,580,2017.00,822000,887000,-7%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2804,1,5,2022,20:50:00,1,5,2022,23:45:00,235,211.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA522,1,5,2022,20:06:00,1,5,2022,22:55:00,229,226.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA402,1,5,2022,04:55:00,1,5,2022,07:44:00,229,230.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA530,1,5,2022,19:20:00,1,5,2022,22:00:00,220,250.00,264000,256000,3%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2370,1,5,2022,04:22:00,1,5,2022,07:10:00,228,279.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2478,1,5,2022,07:42:00,1,5,2022,10:30:00,228,279.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A321,H2,sky airline,H2802,1,5,2022,04:55:00,1,5,2022,07:50:00,235,289.00,244000,256000,-4%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA650,1,5,2022,10:00:00,1,5,2022,12:45:00,225,324.00,264000,256000,3%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA2376,1,5,2022,17:50:00,1,5,2022,20:35:00,225,324.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA400,3,5,2022,15:10:00,3,5,2022,17:59:00,229,257.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2802,3,5,2022,04:35:00,3,5,2022,07:30:00,235,289.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H25802,3,5,2022,21:30:00,4,5,2022,00:25:00,235,348.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA2376,3,5,2022,17:50:00,3,5,2022,20:35:00,225,682.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2802,7,5,2022,04:35:00,7,5,2022,07:30:00,235,185.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H25802,7,5,2022,21:30:00,8,5,2022,00:25:00,235,185.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA402,7,5,2022,04:55:00,7,5,2022,07:44:00,229,195.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA400,7,5,2022,15:10:00,7,5,2022,17:59:00,229,195.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA650,7,5,2022,10:00:00,7,5,2022,12:45:00,225,324.00,264000,256000,3%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA2376,7,5,2022,17:50:00,7,5,2022,20:35:00,225,324.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2478,7,5,2022,07:42:00,7,5,2022,10:30:00,228,404.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2370,7,5,2022,04:22:00,7,5,2022,07:10:00,228,513.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A321,H2,sky airline,H2802,15,5,2022,04:55:00,15,5,2022,07:50:00,235,142.00,244000,256000,-4%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2804,15,5,2022,20:50:00,15,5,2022,23:45:00,235,142.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA530,15,5,2022,19:20:00,15,5,2022,22:00:00,220,159.00,264000,256000,3%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA402,15,5,2022,04:55:00,15,5,2022,07:44:00,229,159.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA2376,15,5,2022,17:50:00,15,5,2022,20:35:00,225,204.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA650,15,5,2022,10:00:00,15,5,2022,12:45:00,225,226.00,264000,256000,3%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2370,15,5,2022,04:22:00,15,5,2022,07:10:00,228,250.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA522,15,5,2022,20:06:00,15,5,2022,22:55:00,229,250.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2478,15,5,2022,07:42:00,15,5,2022,10:30:00,228,324.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2804,30,5,2022,20:50:00,30,5,2022,23:45:00,235,105.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA402,30,5,2022,04:55:00,30,5,2022,07:44:00,229,110.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA400,30,5,2022,15:10:00,30,5,2022,17:59:00,229,110.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2802,30,5,2022,04:35:00,30,5,2022,07:30:00,235,129.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2370,30,5,2022,04:22:00,30,5,2022,07:10:00,228,150.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2478,30,5,2022,07:42:00,30,5,2022,10:30:00,228,150.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA520,30,5,2022,15:01:00,30,5,2022,17:50:00,229,150.00,256000,256000,0%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA2376,30,5,2022,17:50:00,30,5,2022,20:35:00,225,150.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA402,29,7,2022,04:55:00,29,7,2022,07:44:00,229,93.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA400,29,7,2022,15:10:00,29,7,2022,17:59:00,229,93.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2802,29,7,2022,04:55:00,29,7,2022,07:50:00,235,121.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2804,29,7,2022,21:35:00,30,7,2022,00:30:00,235,113.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2800,29,7,2022,14:05:00,29,7,2022,17:00:00,235,121.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2370,29,7,2022,04:22:00,29,7,2022,07:10:00,228,150.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A319,LA,latam,LA2478,29,7,2022,07:07:00,29,7,2022,09:55:00,228,150.00,301000,256000,17%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA650,29,7,2022,10:30:00,29,7,2022,13:15:00,225,150.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA2376,29,7,2022,17:50:00,29,7,2022,20:35:00,225,150.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA522,29,7,2022,20:06:00,29,7,2022,22:55:00,229,150.00,256000,256000,0%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA402,28,8,2022,06:05:00,28,8,2022,08:54:00,229,99.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,JA,jetsmart,JA400,28,8,2022,15:10:00,28,8,2022,17:59:00,229,99.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2800,28,8,2022,14:05:00,28,8,2022,17:00:00,235,105.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2804,28,8,2022,21:35:00,29,8,2022,00:30:00,235,105.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A320,H2,sky airline,H2802,28,8,2022,04:55:00,28,8,2022,07:50:00,235,105.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Airbus A319,LA,latam,LA2478,28,8,2022,07:42:00,28,8,2022,10:30:00,228,150.00,301000,256000,17%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA650,28,8,2022,10:30:00,28,8,2022,13:15:00,225,150.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA2376,28,8,2022,17:50:00,28,8,2022,20:35:00,225,150.00,239000,256000,-6%
SCL,Chile,LIM,Peru,Boeing 787,LA,latam,LA530,28,8,2022,19:20:00,28,8,2022,22:00:00,220,150.00,264000,256000,3%
SCL,Chile,LIM,Peru,Airbus A321,LA,latam,LA522,28,8,2022,20:06:00,28,8,2022,22:55:00,229,150.00,279000,256000,8%
SCL,Chile,LIM,Peru,Airbus A320,LA,latam,LA2370,28,8,2022,04:22:00,28,8,2022,07:10:00,228,227.00,256000,256000,0%
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9221,1,5,2022,09:45:00,1,5,2022,12:35:00,170,252.00,165000,,
CAN,China,XIY,China,Boeing 737,MU,china eastern,MU6955,1,5,2022,06:40:00,1,5,2022,09:15:00,155,279.00,198000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7838,1,5,2022,12:30:00,1,5,2022,15:05:00,155,303.00,163000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3207,1,5,2022,13:10:00,1,5,2022,15:45:00,155,303.00,163000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9221,3,5,2022,09:45:00,3,5,2022,12:35:00,170,190.00,171000,,
CAN,China,XIY,China,Airbus A321,MU,china eastern,MU2259,3,5,2022,11:25:00,3,5,2022,13:50:00,145,279.00,177000,,
CAN,China,XIY,China,Airbus A320,MU,china eastern,MU2302,3,5,2022,13:30:00,3,5,2022,16:00:00,150,279.00,166000,,
CAN,China,XIY,China,Airbus A321neo,CZ,china southern,CZ3237,3,5,2022,09:05:00,3,5,2022,11:40:00,155,303.00,143000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7838,3,5,2022,12:30:00,3,5,2022,15:05:00,155,303.00,168000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9223,7,5,2022,18:05:00,7,5,2022,20:50:00,165,175.00,171000,,
CAN,China,XIY,China,Airbus A321,MU,china eastern,MU2259,7,5,2022,11:25:00,7,5,2022,13:50:00,145,279.00,177000,,
CAN,China,XIY,China,Airbus A320,MU,china eastern,MU2302,7,5,2022,13:30:00,7,5,2022,16:00:00,150,279.00,166000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3219,7,5,2022,12:20:00,7,5,2022,14:55:00,155,303.00,163000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7838,7,5,2022,12:30:00,7,5,2022,15:05:00,155,303.00,163000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9221,15,5,2022,09:45:00,15,5,2022,12:35:00,170,175.00,171000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9223,15,5,2022,18:05:00,15,5,2022,20:50:00,165,175.00,171000,,
CAN,China,XIY,China,Airbus A321,MU,china eastern,MU2283,15,5,2022,11:25:00,15,5,2022,13:50:00,145,279.00,177000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9221,30,5,2022,09:45:00,30,5,2022,12:35:00,170,175.00,171000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9223,30,5,2022,18:05:00,30,5,2022,20:50:00,165,175.00,171000,,
CAN,China,XIY,China,Airbus A321,MU,china eastern,MU2283,30,5,2022,11:25:00,30,5,2022,13:50:00,145,279.00,177000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7227,30,5,2022,10:10:00,30,5,2022,12:45:00,155,303.00,168000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3219,30,5,2022,12:20:00,30,5,2022,14:55:00,155,303.00,163000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9221,29,7,2022,09:45:00,29,7,2022,12:35:00,170,220.00,171000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9223,29,7,2022,18:05:00,29,7,2022,20:50:00,165,220.00,171000,,
CAN,China,XIY,China,Airbus A321,MU,china eastern,MU2283,29,7,2022,11:25:00,29,7,2022,13:50:00,145,279.00,177000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9225,29,7,2022,21:10:00,29,7,2022,23:40:00,150,220.00,171000,,
CAN,China,XIY,China,Boeing 737,MU,china eastern,MU6955,29,7,2022,06:40:00,29,7,2022,09:15:00,155,279.00,198000,,
CAN,China,XIY,China,Airbus A320,MU,china eastern,MU2302,29,7,2022,13:30:00,29,7,2022,16:00:00,150,279.00,166000,,
CAN,China,XIY,China,Airbus A321,MU,china eastern,MU2304,29,7,2022,23:30:00,30,7,2022,01:55:00,145,279.00,177000,,
CAN,China,XIY,China,Airbus A321neo,CZ,china southern,CZ3201,29,7,2022,07:15:00,29,7,2022,09:50:00,155,303.00,137000,,
